Eigenvector centrality,Closeness centrality,Betweenness centrality,Degree centrality,Optimal
0.2959910283130101,0.2959910283130101,0.2959910283130101,0.2959910283130101,0.3696237443603316
0.30423206037313516,0.3044827995402028,0.30424491637848583,0.3043884275749936,0.4013794288357898
0.3113742722010123,0.31172201801561855,0.3120682193590089,0.31165749086313116,0.42180477778516484
0.3180534179777071,0.318611333569787,0.3189868776913194,0.31828172331613375,0.43761170893079726
0.32385256344646174,0.32486186748858287,0.325139614551173,0.32426653050090976,0.45172695469381163
0.32988693147852954,0.3304416905476523,0.330741858599957,0.3301019127623963,0.4640138901416777
0.33544389457233553,0.3356041559872411,0.33585941171238914,0.3350982717939155,0.47411155861155724
0.34017498282808606,0.34038179511605726,0.34089441820635563,0.33984070465463656,0.4832470276996629
0.3447920108416775,0.34519509732375725,0.34533269384435716,0.3443655568418944,0.4916320224222088
0.34902929051534726,0.3494858540945912,0.34998318657809563,0.3486523730848126,0.49909294249509006
0.3529231738024642,0.35337807433968127,0.3538132095320666,0.3529081582410881,0.5060294580457364
0.3570312051040424,0.3571289298475459,0.3578695170690198,0.3566403057850741,0.5120123448531808
0.3605514746287821,0.36096073224473973,0.36149824336049263,0.3600430021992155,0.5177527094839304
0.36386508222102587,0.3645125834547962,0.3650865018113579,0.3635015383857557,0.523332768620553
0.3670807022759498,0.36777138016956745,0.3682411420705207,0.3668857032990308,0.5283174544959619
0.3703129630566498,0.37091396406367205,0.37139283156846087,0.3698948087419232,0.5327749995803325
0.3735735544167893,0.37373013084479945,0.37436426521689303,0.3726706231707386,0.5368157446820401
0.3763739399494757,0.3767996876574802,0.3770779783818209,0.3756588573444686,0.5407057819165726
0.3794387615810804,0.3796342056748173,0.37980426136488066,0.37821385121423595,0.5443816161079836
0.3820289902475597,0.382235863952047,0.3824085924981575,0.3807616385990826,0.5477731384832945
0.384682232542379,0.3847256315782434,0.385080404172978,0.3833740889674386,0.5510283290930598
0.38709988275189866,0.3870239321284469,0.38749658949739396,0.3858343655024363,0.5537374057086654
0.3892406971809511,0.389637049999866,0.38959799960155533,0.3882284819218072,0.5566602485421929
0.39173091772233454,0.3919225099003385,0.39193798594959206,0.3906304961043059,0.559629615914895
0.3938522571227967,0.3941851403153105,0.3941669862421945,0.3928497022609777,0.5621467925560799
0.39596409147190054,0.39638483047124035,0.3963956092099282,0.3948381770596426,0.5647284984918994
0.39788126696001946,0.3982563137854983,0.3983240041372849,0.3968413418470679,0.567067821405367
0.3998181651685355,0.4001646169984861,0.4001319303454793,0.39879237183895044,0.56930204068698
0.40162249151368457,0.4021178041442382,0.40195958510032015,0.40075225319522356,0.5714659224620617
0.4033552677330076,0.40394095167108296,0.4037757051928791,0.4026596289789427,0.5736387712412803
0.4050014404877664,0.4056578123619961,0.40551369204682863,0.40445013538565605,0.5756653957476309
0.4066619752737581,0.4073790629064495,0.4073287059181354,0.406152664372758,0.5775990334685068
0.40839145164746016,0.4087805211171506,0.4090016890543822,0.40762702894414987,0.5794850373417595
0.40988896610582193,0.41040825268847275,0.41056727594528086,0.40908651908063864,0.5813259969188858
0.41133154736053823,0.4118830658378537,0.4121711096323247,0.4105643704537726,0.5829835824234237
0.4126187673367605,0.41339665579086143,0.41359633322397804,0.41199882763276374,0.58450525798245
0.41398621339730024,0.41490768179466536,0.414974081345013,0.4133466699712679,0.586071780064903
0.41535992641678365,0.41636015257936754,0.41633560125576585,0.4148361620667152,0.5876333474725565
0.416751025549691,0.4176679448470855,0.4178222068690994,0.4163665437479877,0.5890626938483243
0.4181236762610805,0.41899631398264015,0.4192138510734051,0.41770483274850245,0.5902732012755864
0.4193460625853417,0.4203829155836803,0.42046224778702157,0.41894248363867626,0.5915986277708486
0.420483080349493,0.42162944682406994,0.4217795191630576,0.4201083585533766,0.5930512150048527
0.4216933837040142,0.42288959730995085,0.42300862431194863,0.4213034613065318,0.5941845507891854
0.42285477913570324,0.424017418817592,0.42413127222139835,0.42248771503016336,0.5955055068023045
0.4239248749137678,0.4250922879075961,0.42515154026701923,0.42357787087699983,0.5966386128264313
0.42521877864277907,0.42620491231508134,0.4262717324299804,0.4247019279751442,0.5977772846528857
0.42630819353894356,0.42721685057519976,0.42739323476515567,0.4258021043612875,0.598890133940523
0.42724315667276,0.42834470423449816,0.4284383548501763,0.4269256585880026,0.5998651471877188
0.428266038632159,0.42928330184573554,0.42948452605159354,0.4281001005941484,0.6008681535424042
0.4292080331189884,0.43047333247027975,0.4305247513395852,0.42916196682220736,0.6018499068462595
0.4302669426209902,0.43144527223832935,0.4315602244747394,0.4302102665958254,0.6027234718340405
0.4312860486142015,0.4324622115380753,0.4324658264069033,0.4311691975490533,0.6036847380967125
0.4321864110140503,0.433382263099114,0.43325577477946153,0.4320288095020189,0.6045536276622193
0.43312756413484316,0.4342762573806475,0.43416575162137405,0.433052052407235,0.6055593103733403
0.4341285896860674,0.43515868631630295,0.4351025492780837,0.4339587788488071,0.6065277040427559
0.4350852957888181,0.4359385912621859,0.43594651747198737,0.43470074330925407,0.6071953409418698
0.43604264642448376,0.4367927618836887,0.4369249191472813,0.4356353373993407,0.6079839980083483
0.43686263073012244,0.4375913418101734,0.43778908398553085,0.43642889873832186,0.6086929659126838
0.43769079377278797,0.43852930884927377,0.4387756479240157,0.43720390387915264,0.6096047990925543
0.4386432602154096,0.43924212024383713,0.43958285069882364,0.4378385483439304,0.6102425699438347
0.439440278023482,0.43986548389041097,0.44026226593643986,0.4385985468145298,0.6109359414260389
0.4401402983165679,0.4405736215255061,0.4410782347717512,0.4393802325765376,0.6116773822589142
0.44085519850923954,0.4411616761834182,0.44190448826988266,0.44010754219642634,0.6123374325064254
0.4416422455572084,0.4418886985818423,0.44251834081443997,0.44087627942434443,0.6128926129476597
0.44243646533564396,0.4426226245808449,0.44321279310296047,0.4416401162082454,0.6135373351441596
0.44320557039323677,0.44345246263492005,0.44394210688833,0.4423995629548255,0.6142065486942461
0.44393376280614566,0.4441828767794688,0.4446986052463314,0.443135416026886,0.6147404915301746
0.44461299469532767,0.4448086073582822,0.445377777607842,0.4437448074607871,0.6153837555471835
0.44522732248824615,0.4454872275105349,0.4460303997892589,0.44443256293868827,0.6160488327482656
0.4458773778967654,0.4461350972108291,0.4466953123365305,0.4451289753179973,0.616584216890585
0.44657878445374355,0.446626382075742,0.44736686422624194,0.44573515605127323,0.6171060765575828
0.4472129630186745,0.447221128535515,0.4479405043550151,0.44632866535319926,0.6177007466715237
0.44783795865917764,0.4478586101728911,0.4484247164100811,0.4469085384640201,0.6182581028213849
0.4484220777045448,0.44855803681243,0.4489714890609477,0.44756064846877697,0.618804638745172
0.44893351109580704,0.44924651491999884,0.44954741864156544,0.44809186564513026,0.6192746377007615
0.4495270345177349,0.4499192813538097,0.45017417788480235,0.4485955003092282,0.6197958912722894
0.45012433582740485,0.450400750676866,0.450836124235001,0.44919347959975087,0.6203557377961688
0.4507103516669216,0.450847306442265,0.45147323093334707,0.44969435033625815,0.6207380751064615
0.45121815584313707,0.45140045958577907,0.45199028780327655,0.450110163653883,0.6211439813159552
0.45170978251405114,0.45195182655238514,0.4524555532331719,0.45070691785216466,0.6214806169472229
0.4523881127935176,0.45253901899751475,0.4529734092244009,0.4512902079337212,0.6219564960637975
0.4528678421078801,0.4530049306561991,0.4534599384440173,0.4518762252807667,0.6224781408325837
0.4534994151029843,0.4534612182922808,0.45386854094123863,0.4524137465948355,0.6229202590081614
0.4539481701500462,0.4539471391164226,0.4544457860066189,0.45297791409651045,0.6233430508684366
0.45444100403320153,0.454383130871282,0.4549025201948841,0.453575448630165,0.6237384880909229
0.45485535002744115,0.45484838447686954,0.45538236119480135,0.4540542685581631,0.6242081941550155
0.4553249177721169,0.4553189762994018,0.4559930446790644,0.4543705443255043,0.6246180764609915
0.45573206266556276,0.45579760537510294,0.45646239954819734,0.45481608994863204,0.6250542738435172
0.45619364929494205,0.4562651865763202,0.45689046574315273,0.4552480556824542,0.6254883241310791
0.456698706451521,0.45679258914194004,0.45738220044678285,0.4557711286871547,0.6259518851923986
0.4570794456865462,0.4571949752680027,0.4577784845488815,0.45625230147954765,0.6263974959032844
0.4574898456478948,0.45769693234365294,0.4582999598202959,0.4567204428200551,0.626701903983215
0.45806613853951644,0.45800945017786976,0.45873243071703035,0.45710141392808823,0.6270486281030545
0.45847284047606235,0.4584061233921942,0.4591568081279708,0.4574428244669009,0.6273565463273157
0.45884786826582835,0.4588580817037028,0.45955119943347655,0.4578608240848986,0.6276799013479298
0.4592613197216124,0.45921224176538594,0.45995487251960687,0.458243027365992,0.628045658628454
0.45969927481237144,0.4595700834759413,0.46035389249101566,0.45856839692288387,0.6284876062642437
0.4600588527741867,0.4598806877688868,0.46087302625819637,0.45898236241817075,0.6287464300574344
0.46048894414560654,0.4602483242294824,0.46132958733816054,0.4593613534462432,0.6290434394646036
0.46089325415422094,0.4606592947643763,0.4616954242563186,0.4596863650626766,0.6293847958736583
0.46126013784545206,0.46102491024313785,0.462075412444277,0.4599732407577076,0.6297263322255687
0.46164211075622424,0.4613786782542421,0.4624483457881016,0.46031627414153536,0.6300142583840944
