1,2,3,5,10,15,25,50
0.6483903578426253,0.5622319896224444,0.5285266110243102,0.41387420717879814,0.3327118136482987,0.2859750950335251,0.2710849628746953,0.26309804025002576
0.6290557374937463,0.5433861448649152,0.5114342386379888,0.40161686997792834,0.32496234989970313,0.2819702487715934,0.2682226017843068,0.2617630078140691
0.6118862251941428,0.527596711117976,0.49647276366463267,0.3908093386497376,0.31861947007026825,0.2784382307666504,0.26547569562103424,0.2604742807952931
0.5966685631591477,0.5135690443747293,0.4835463719245072,0.3814676516610134,0.3129143084284187,0.2756167819637792,0.26342866709722235,0.25968801271988623
0.5837942939044665,0.5016103678502833,0.47216163218550433,0.3734448576919459,0.3078641927754888,0.27263337452406333,0.26167651215463594,0.2586869407522298
0.5718253872993406,0.490823834479497,0.46240592435667055,0.36673399695817904,0.30399055115307366,0.270408591660192,0.25981673770820235,0.25788981115430665
0.5616866253413563,0.48124937883509866,0.4536565254417281,0.3601156523802922,0.3001290584951814,0.26821805849110497,0.25801640085298544,0.25727266570968405
0.5521915642256414,0.47242962213526823,0.4454223087061531,0.35423991951427797,0.2967647204406585,0.26610352860112224,0.2567530695736122,0.25639681001062703
0.5433322385116658,0.4648909222926505,0.438690493457398,0.3489016364453982,0.29382892202251604,0.2644168078171005,0.2558182953125565,0.255956465875266
0.5352824952949341,0.45756595207849493,0.4316780021154927,0.3449669781048472,0.29114110938414667,0.2627169475271425,0.2548674813506155,0.25540913725045084
0.5282265606335473,0.45099298460333215,0.425793666018091,0.3404200443636516,0.28848180625947173,0.2614326301083326,0.25385900326378563,0.2549173734708318
0.5213487541855512,0.4447160202474113,0.42030247630185497,0.3364530645907441,0.2865065557334443,0.2602996621985311,0.2529454953688919,0.25461581200718364
0.5147462467516184,0.4390867592168876,0.41538180073757547,0.3330713844869845,0.2847139284036286,0.2591984084517289,0.25202906124612967,0.2540825190089552
0.5089897951115138,0.4338833372656374,0.41095629713531284,0.3297500233857605,0.28276678402397926,0.2582514275470082,0.25115484128907595,0.25372170816780987
0.5034572186086597,0.42915001447850504,0.40662577057345733,0.32691054721208024,0.2810665412868062,0.2571907518750954,0.2503456390242957,0.2531005829814623
0.4986537701963608,0.42450816673313946,0.4027688187207767,0.32391592807895875,0.27934876287709876,0.2563235338833438,0.24969527111186388,0.2525325095609709
0.4938960894378772,0.42035899657029113,0.3989265398071201,0.3213043106279747,0.2777172897655639,0.25547806533989587,0.24890320800865573,0.252230599903446
0.4893276129119021,0.41625545889567284,0.3953791704006921,0.3190063663081301,0.27639164623011314,0.2544932327831917,0.24831604099528878,0.25208014806633855
0.4853974321100924,0.4125650978221604,0.3920886040080738,0.31710403120005815,0.27494796698908164,0.2538763953120311,0.24786455934822074,0.25182681971941434
0.48167957038435516,0.4090424745442166,0.3886728749783078,0.31501330167074393,0.27376527647581733,0.2532441561945925,0.2473776413259251,0.25166366151764574
0.47810062641837636,0.40563390838253655,0.38573070704131834,0.3132201035046798,0.27260896090022163,0.2524764102966478,0.24702410175543868,0.2515292377482992
0.47463442973428527,0.4023804008851782,0.38304394062937847,0.3112223333136276,0.2715701388401156,0.2518974299875506,0.24654788497332003,0.2513699862024555
0.47118287837101236,0.39941291044467364,0.3805787755672861,0.3092861995337665,0.270442526633244,0.2513214269920925,0.24624793464043207,0.25105096542753
0.4680295440218132,0.39662097437487276,0.37832323106597365,0.30762384585160146,0.2696621679944506,0.25066755140906155,0.24576555350358392,0.25107211380752087
0.465294729654938,0.39419448311036287,0.376062783115248,0.30615117188935814,0.26899180065565254,0.2500443871323942,0.24534006837274783,0.2509919204052122
0.46263037304795823,0.3917805016383846,0.3742074258183168,0.30478622383184817,0.2683673628816725,0.24968035858411242,0.24503343194045574,0.2507398887482976
0.459921873747447,0.38964657719906637,0.3722134873636678,0.3035235269277976,0.2676970945587339,0.24920044586482598,0.2448346233033866,0.25054288953045983
0.45725908840309704,0.38768829827488765,0.37052313837125517,0.3022709453973251,0.26700235041620035,0.24868565368439646,0.24451118881104297,0.25040396743459964
0.454836647792553,0.3855577774333083,0.36856646773094,0.30099934912218396,0.2661428030135943,0.24828279606009274,0.2442288110868403,0.25030759499800753
0.452501037393767,0.3836922348649388,0.36665375173255144,0.2997876024508547,0.26533488282895085,0.2478328754100233,0.24393875478810564,0.25039300168488837
0.4504486862579635,0.38163434466261364,0.3649362703282149,0.2987810419125669,0.264658999015926,0.24760219764231464,0.24353316411431913,0.25016195414438047
0.44820141938621677,0.3796998009475352,0.36330322549302546,0.2975185616238187,0.2641377370232327,0.24730181836631554,0.2433832014106061,0.24989729347251152
0.4465261248276841,0.3781049425912266,0.3616620434054238,0.29661781620175526,0.2635051608036255,0.24701357410314456,0.2431508744756351,0.24978510377430063
0.4443801911031887,0.3764216234345171,0.36015678329872997,0.2956080865597672,0.2628756303179535,0.24664285692432902,0.2430433748374711,0.24966575157672513
0.4425794245229988,0.374822607364795,0.358550673563381,0.2945675157040456,0.2622792378974863,0.2463601027561881,0.24279276581979992,0.24960885343353426
0.4407817505839732,0.3732702204998322,0.35713495450130095,0.29357110031277417,0.2616993586665207,0.24610852551691592,0.24251926170828453,0.24950458886947902
0.439055965354625,0.3718016176919213,0.35581125420528903,0.2928600460950455,0.2612239521969303,0.24588376429177716,0.242217388061371,0.2494462029984156
0.4375694873560073,0.3705851689854889,0.354532094034429,0.2921279309712967,0.26073288965198144,0.24552261676910672,0.24223392567259805,0.2492484401785192
0.4359406679086962,0.3694054419565243,0.35334276309625734,0.2911187787779297,0.2602402590770429,0.24534078700972278,0.2421321934551277,0.24909433060202063
0.4343911807624469,0.36797348106729333,0.3522284273512675,0.29018177471381557,0.2597520968719963,0.24516874894422308,0.24184577912031482,0.24918041950605538
0.432941343061506,0.3666900205406549,0.3509245879087023,0.289401641587074,0.25935076709493954,0.2451268082451284,0.24181204066343281,0.24918511210625954
0.4315716598531374,0.365531904145819,0.3498709861252398,0.28876456980154247,0.2591494981497431,0.24492616743985032,0.2416136292455759,0.24908474461213048
