Eigenvector centrality,Closeness centrality,Betweenness centrality,Degree centrality,Optimal
0.504293893129771,0.5004770992366412,0.504293893129771,0.5004770992366412,0.30471856042839657
0.5084255102534624,0.5078467707962211,0.5167720234945254,0.499262246883356,0.29059783259187627
0.516780144536484,0.5043508598359835,0.516392742750131,0.49889442909137854,0.29674837962095546
0.5164777709818573,0.5056048229190694,0.5177445568517238,0.5018865834734636,0.30212716336599427
0.5177160000592138,0.5057064414550891,0.5171406566097878,0.5002179552484628,0.3071471516532901
0.5168605153642827,0.5063209270006567,0.5179283041156584,0.5007652772626713,0.31151122029049194
0.5174120574429038,0.5077904389690685,0.5180638300736871,0.4996032088595765,0.31594935718537276
0.5174353687972049,0.5066105830469754,0.5185269093305405,0.4982195939383299,0.3201576495163043
0.518269444853602,0.5078703684602457,0.5187776642194172,0.4981719974401369,0.3239662755710203
0.5185474242064567,0.5077081444108745,0.5197869564910653,0.4989540239554655,0.32754247081175003
0.5190934407764041,0.5074702642900363,0.5203953917055129,0.4989992097073057,0.3311811221484254
0.5189073626135504,0.5079236556474768,0.5215738096645464,0.49909905611467986,0.33453309207609105
0.5188260294623669,0.5074842950343842,0.5206872154535246,0.4985562307678809,0.33785814552915205
0.518408764628566,0.5072578759850842,0.5212835643184927,0.4987947606467535,0.3408503120052197
0.5188290815843637,0.506228114226639,0.5214143037925554,0.4988466533315408,0.3434282448647614
0.5187428203461045,0.5056234951288809,0.5220123883964952,0.4996395912129925,0.34605528983648465
0.518562066671621,0.5055207416631465,0.521931857473876,0.49953320502345655,0.3484437681070246
0.5180365864307157,0.5048117558129643,0.5225898967700395,0.49886986269029643,0.3509773854429309
0.5179771870878416,0.5044720842402022,0.5225621700990593,0.4987384916691039,0.3534994840435214
0.5174263590613607,0.5045997710576231,0.522531936233065,0.4989419882237386,0.35565317796694573
0.5180973501078682,0.5046506185202576,0.5224168007919742,0.49893661498312203,0.3578885315512908
0.5182647737741743,0.5046415403723622,0.5228090751215344,0.4987451320920294,0.35975710293532326
0.5183764295670966,0.5048731981144013,0.5232048017083076,0.49869875759051563,0.3616181955164067
0.5185407626149242,0.5047926680253587,0.5231940687946719,0.49840223017256563,0.3635345861388393
0.5186063634693533,0.5050607161571011,0.5234278245768832,0.49829844406174995,0.36525590109632755
0.5184508507796729,0.5050661026527492,0.5234570343621329,0.4983123564210218,0.3671545994437334
0.5184792000363779,0.5051901828806779,0.5237144761287508,0.49854258107067667,0.3688601923318181
0.5186292716216988,0.5047490510321306,0.5236956935540089,0.4987998968070171,0.37069731796985544
0.5188262862011266,0.5041443135571648,0.5238026392005916,0.49861974449634255,0.3724541276891509
0.5186154758238752,0.504068928808575,0.5237406358813717,0.4986066171933026,0.3739785289878373
0.5187692097343394,0.5037885476448511,0.5237596679452167,0.49860630039479015,0.37546899018390933
0.5188788047636052,0.5036918271983549,0.523439566795571,0.49840182404945205,0.376956228438491
0.5189428035559055,0.503944465461557,0.5236716959047736,0.4984414942094225,0.37855651034776583
0.5192251786151857,0.5038805103285596,0.5235414029917046,0.4986645766859862,0.37992486673297987
0.5190644277057547,0.5036534017316951,0.5237902159108131,0.49851597193869646,0.38128283239605465
0.519109142794344,0.5037519643625753,0.5239875252896998,0.49871027805789053,0.38259506939083177
0.5192196753719716,0.5035449759357792,0.5240502039849069,0.4987768553846577,0.3839222864437715
0.5189594103382189,0.5033133319570093,0.523828811851683,0.4987286842685379,0.38504238536535884
0.5189436741389403,0.5032680425219517,0.5236887147868996,0.4988856349888612,0.386283317178278
0.5189652595365043,0.5031502610601477,0.5239552364190353,0.4988716456012009,0.3874845502090791
0.5188338131066843,0.503168416541694,0.523819984000025,0.498812374122589,0.38853901592800927
0.5187345492330386,0.5033036747455955,0.5239505421048248,0.49894529499212786,0.38950430541523595
0.5188835693240474,0.5032809697234449,0.5240058253254838,0.4992064987000903,0.3904804726053196
0.5188099841313439,0.5032942531198957,0.5240172719476517,0.49923879183771425,0.39167295598092017
0.5187260665372966,0.5031354999285361,0.5241308993432625,0.4996048842444331,0.39279446665422646
0.5187792758029085,0.5032745490196275,0.5242649709431083,0.4995972502219353,0.3939458158364484
0.5187766229363415,0.5031714114686191,0.524063935352368,0.49972378872856676,0.39494685401341184
0.5189209773478518,0.5031626088146238,0.5240501715767651,0.4998879947577781,0.39592113602106616
0.5190435833556755,0.5031884846444553,0.5238902771811135,0.49995396736678316,0.39697018768647535
0.5188980596400936,0.5030141083537865,0.5240188393437257,0.500091216468641,0.39786592739891086
0.5188326232559635,0.5029253043403592,0.5240855241771071,0.5002404005043265,0.39894923543943017
0.5186603507379783,0.5029560092051762,0.5239685083162251,0.5002808182746936,0.3997810982027052
0.518640064103639,0.5028901393985525,0.5240926146573488,0.5003644820154969,0.400574969175672
0.5186300728682219,0.5027759400151736,0.5241289835093524,0.500318856456121,0.4014361837200494
0.518432606764096,0.5029634228553053,0.5240507512992398,0.5004039426048613,0.4023115802979067
0.5184957653387359,0.5029009167055744,0.5240535194594649,0.5003834133299773,0.4030106612299499
0.5183641276597513,0.5030370130556847,0.5239530893609803,0.5005025544062186,0.4038426176264627
0.5185730701616807,0.5028047209916001,0.5240085404453713,0.5004200393781865,0.4046265324112609
0.5186638781364775,0.5028915276935881,0.5240231964188681,0.5003892352886772,0.40549369844719757
0.5188633894840263,0.5028525311029339,0.5240314224787265,0.5003204912625342,0.40620538480588064
0.5188302184879371,0.5028003056322524,0.5241008868061819,0.5003519679093783,0.4068172348152951
0.5188541019415949,0.5028954188410489,0.5239481648351164,0.5003792398283642,0.40753825836288304
0.5188811626445583,0.5029922150793887,0.5239166478326847,0.5003507615725685,0.40826797019015626
0.5189348270466184,0.5028379457146192,0.5238589895267018,0.5002793607067799,0.40886613378526404
0.5189476806181375,0.5027140107980385,0.5236806240489873,0.5002448490325393,0.40946327315747977
0.5189084550521406,0.5027252570246901,0.5237061118008092,0.5002864559272159,0.41015898784439114
0.5189699616892146,0.5026571018749151,0.5236114705381635,0.500341710496328,0.41068197645287174
0.5190437657124258,0.5026331889204557,0.5238197656385583,0.5002735238405637,0.411242106589503
0.5190159195882116,0.5026674920347787,0.5237991489275695,0.5003674560665784,0.41183188093169754
0.5190650161870947,0.5026852871912649,0.5238026204870525,0.5003844382999227,0.41241437895740723
0.5190959811753207,0.5026742368844358,0.5237835818570252,0.5003981324922432,0.4129445069824498
0.5190658399972897,0.5026595619556171,0.5238440152374256,0.5004690748446412,0.4136521293416533
0.5189754153683875,0.5027190831130671,0.5238162921793992,0.5004822729214768,0.41419850146796894
0.5190013705319406,0.5025532862035468,0.5238108744601702,0.5006899311195049,0.41478800154758066
0.5190880075149409,0.5024854206590289,0.5237991467519529,0.5005665708083542,0.4153448849332696
0.5190386735490292,0.5025216343095346,0.5237964538619442,0.5003039248481521,0.41579374339943626
0.5190542425486462,0.5023852063932396,0.5237520380092331,0.5003731018488095,0.4162753209646481
0.5189342556665284,0.5022582435790384,0.5237240502808299,0.5004780186765654,0.4168417361013745
0.5188821063473263,0.5022138016893096,0.5238345905823242,0.5003423551132965,0.4172136316922299
0.5189154939876623,0.5022819853021889,0.5238072065977047,0.5002617774566228,0.4176570445601635
0.5189637434502428,0.5023426363042006,0.5238678524450744,0.5001887610978442,0.4180890097361113
0.519074881805437,0.5022832595209631,0.5238286607374175,0.50009124784902,0.4185716719522357
0.5190450437039751,0.5023308365699698,0.5236625886645898,0.5000718687166044,0.4191025604825359
0.5190243494177665,0.5022390777175224,0.5235187154842271,0.4999396429775195,0.4195501811469442
0.518962122127982,0.5021343503303463,0.5233718385929151,0.500028731885237,0.42000387398027333
0.5189870960540782,0.502070584395811,0.5232913949792739,0.5001193935694547,0.42050141998438023
