Eigenvector centrality,Closeness centrality,Betweenness centrality,Degree centrality,Optimal
0.49202465901364395,0.4585412063474312,0.45023115533132685,0.5033012950370924,0.270853832557043
0.48083684455998976,0.441033644063244,0.43971197754034613,0.49370304702542517,0.24400978666379827
0.4720085657702317,0.42961180723450987,0.43116955402865714,0.4806147031401833,0.2434386911387545
0.46407742610839436,0.4193975147191956,0.423635062011644,0.4693439252506629,0.2428665543570884
0.45744299527196225,0.41054424362017755,0.4171022888317529,0.4591447253728889,0.24206165030217403
0.45131638761433346,0.4023733215673889,0.4119676110434761,0.45053324192283273,0.24134546888626282
0.44596803727697415,0.3953913994829043,0.40683729630319143,0.4430390772193407,0.2408540206615205
0.440793363927795,0.38941475668573133,0.4020446097283154,0.4359567060499929,0.24069968577667805
0.43614608260365667,0.38406475688479724,0.3976319551610339,0.4300369476960415,0.24042978886364133
0.4321196217967709,0.3787912658142483,0.3939645528398389,0.42400087756466687,0.23993639561154093
0.42869504119170176,0.37444286887752315,0.3901393539853328,0.4191341174348678,0.23956595416039808
0.42534350630652784,0.37010241158459184,0.38738246927808573,0.4145728062239484,0.23916654727271167
0.42243135943951393,0.3663323988746496,0.3845394131111624,0.4103157008779261,0.23901480746266024
0.41979034114640384,0.36294417830277276,0.3820083508032778,0.4064983714827889,0.23877767160530333
0.41722248364228454,0.3595288087221678,0.379476909978985,0.40314540049773184,0.23882701426505856
0.41458197721501383,0.35615520587534144,0.3770575399827721,0.39968547446531033,0.23880898251506597
0.4123451976096784,0.3535043449724834,0.37528295830616565,0.3971254692312121,0.23860183098268267
0.4100589847738821,0.3508752166584649,0.3736096714959208,0.39453196384356265,0.23847387809520304
0.40810315271241016,0.3487938381466517,0.3716062562789561,0.3918141085827711,0.2382398654780904
0.4063791780331851,0.34685283418143326,0.37014489502432063,0.38909181134576065,0.23804971398484892
0.40463569244193803,0.3445403546094458,0.3687701604998689,0.3868486786246087,0.2380397575948806
0.4028992268913901,0.3425030056932544,0.36748598917144126,0.3848147668280046,0.237970370314698
0.40132210894326376,0.34059449838803213,0.36629571045236464,0.38285417724411225,0.23763889887285702
0.4000359231556154,0.3388037007089363,0.3646782248188551,0.3807793921756043,0.23750227999867302
0.39885019224023854,0.3369938198346464,0.36345863512951043,0.3787303112485308,0.2374545665979409
0.397365184405075,0.3354534238338778,0.36240036794428515,0.3766294398928426,0.23744222010108118
0.39616356844613493,0.33409886370742203,0.36154058955176327,0.37502280846859976,0.23755160489488464
0.39510623086876095,0.33269642438445873,0.36056378272498246,0.3732182233544429,0.23756129086586503
0.39397311872003593,0.33126070035443667,0.3596521467398773,0.3718070269245027,0.23736348749556524
0.39316766033193834,0.32996465827246674,0.3586475017011658,0.37034550923610376,0.23728641605703363
0.3920763092164046,0.32892558231022495,0.3579239078896337,0.36913419899082234,0.23717622143567166
0.39121275419857177,0.32769350175196255,0.35712278578153817,0.36797505164190186,0.23691817869602916
0.3900731148105533,0.32678106984106964,0.35621822433447603,0.36680651098446676,0.2368712347657703
0.38909094917600134,0.3256656074248642,0.3552580623349678,0.3656687985643868,0.23690251410025667
0.38826686666464894,0.3246621294971046,0.35461094839990437,0.3645844365875693,0.2369817863656793
0.3876319668750746,0.3235494426129363,0.35378515016817824,0.36351173782467344,0.2368201574334576
0.38677952976999175,0.32255251977415356,0.35319843887792496,0.36257038549434917,0.23679914429185597
0.3858767213895601,0.3216669981859625,0.35262437948960734,0.36176615485496927,0.23671724111780357
0.3851240694774679,0.32076782934586456,0.3521171370859602,0.36094767243094555,0.23672400715865646
