2,5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56,59,62,65,68,71,74,77,80,83,86,89,92,95,98,101,104,107,110,113,116,120
0.6167313748360845,0.36458268282449113,0.3589080649224151,0.3642949385224272,0.36434886583026993,0.37421840300459497,0.3905096903427736,0.4028447277226741,0.4011373235267672,0.38963990251287595,0.3732334723476448,0.3684906871753413,0.3682119880312267,0.3685038321923375,0.3614643928840575,0.3595440536730411,0.35938586381267557,0.3595328427715415,0.3588826678848768,0.35975509901058533,0.3615782544030296,0.3606892550281136,0.3569369082206089,0.3595863921883468,0.36186378661224283,0.36136404490534496,0.3607321572773573,0.3633077136300996,0.3633385395229787,0.3582275254307813,0.36544088325524415,0.3610590702027545,0.3651346351224699,0.36841062908081335,0.36845578187309547,0.37166488119730234,0.37308439711172325,0.37184254441000947,0.37401049662921393,0.3736482626690225
