1,7,13,20,26,32,39,45,52,58,64,71,77,84,90,96,103,109,115,122,128,135,141,147,154,160,167,173,179,186,192,198,205,211,218,224,230,237,243,250
0.8955367806391147,0.8915501977880835,0.8867875100885796,0.8785849681366771,0.8745368003119265,0.8749853276457111,0.8839466134330729,0.8836470235687512,0.8917457816259204,0.8939048135966055,0.8935656594101671,0.8988201879692608,0.9016671070831228,0.8944339786448288,0.8863592166587508,0.8882462638364077,0.8890203617529397,0.8864059487409653,0.8300657726860636,0.776389883589258,0.7490974370624746,0.7193415376030375,0.7088327459153004,0.6923662477590694,0.6853136800737394,0.666560930971785,0.6606308767913385,0.6603567908346735,0.6521161134226401,0.6457676709342112,0.6404678374514947,0.646399079213383,0.6488191048650574,0.6468607676386042,0.6507800952840319,0.6557970999269991,0.6523639740141284,0.6528019056837607,0.653999140604199,0.6618174863700073
