1,3,6,8,11,13,16,19,21,24,26,29,31,34,37,39,42,44,47,50
0.6203485089274343,0.41041313456380735,0.3630416520342077,0.3597683120093444,0.35985660968631195,0.3635766604257855,0.37095764295720746,0.38015037655112144,0.3946085502658565,0.4038601275166859,0.40448642467301027,0.38318549990285733,0.3797059242302082,0.3715813298074197,0.3712696830337874,0.37164327510418405,0.3657943731175759,0.3641248708002193,0.362574904255564,0.36447590569555866
