1,4,7,10,13,16,20,23,26,29,32,35,39,42,45,48,51,55,58,61,64,67,70,74,77,80,83,86,90,93,96,99,102,105,109,112,115,118,121,125
0.628129252307762,0.37881990607198396,0.36479174415453713,0.3600009981915848,0.35710388332009246,0.3707682913847865,0.38847994058535884,0.4025968926988912,0.40482803546082036,0.384971060118637,0.37982226860248247,0.37230362166839415,0.3709188392472771,0.37010039726679506,0.36548805844999344,0.359113581847684,0.3584539777503458,0.3621949355358469,0.36197521509701797,0.35789458669033875,0.3614719003937878,0.3601173496504819,0.35857618835718996,0.3591661627313999,0.3598540918813846,0.3535608032738301,0.3609929795032426,0.36037121664566074,0.3633643611575419,0.35771280896870894,0.3618987821726253,0.3673968135884187,0.3707102128390036,0.36932107650230495,0.37318518777086274,0.37479838052246806,0.3751660534464002,0.37370258404889145,0.37560120319627516,0.38339698571244885
