10,20,30,50,100,150,200,250,500,750,1000
0.018298578262329102,0.02063310146331787,0.023166894912719727,0.026845502853393554,0.0349637508392334,0.04226069450378418,0.05100417137145996,0.06198499202728271,0.105672287940979,0.14831714630126952,0.20055079460144043
