10,20,30,50,100,150,200,250,500,750,1000
0.0006029605865478516,0.0016910791397094726,0.0034040212631225586,0.008629488945007324,0.03141334056854248,0.06605424880981445,0.11681556701660156,0.18574929237365723,0.6998889207839966,1.7692929983139039,3.0416450023651125
