1,4,7,10,13,17,20,23,26,30
0.49116796388490547,0.4961829703871764,0.4928175665660748,0.5045678321391234
0.5000638198434657,0.49723312999032565,0.5007683484069991,0.504035080555876
0.500668271317972,0.49611139926404485,0.5009844327751718,0.5029537611968453
0.494911875546001,0.5025647598586831,0.5012168609884999,0.4980981657842185
0.5005032133256094,0.5014589892434514,0.5029119189075245,0.4983064260278467
0.49818927517754197,0.494064142890653,0.501345953076,0.4957146120752842
0.5048234578895077,0.4972070287897318,0.4961891454217586,0.500009615241371
0.5023384985489792,0.4976536906634522,0.5017541960071485,0.4920605750085525
0.4922091532659766,0.49968168294197746,0.5023190762983807,0.5008823927024448
0.5010856705925332,0.5065619819031101,0.49935258258669674,0.4994831402948279
