1,6,11,16,21,27,32,37,42,47,53,58,63,68,73,79,84,89,94,100
0.3663915245926695,0.3403920508570796,0.36822868983795637,0.34190356590130394
0.3120808087060388,0.30823505459141376,0.26263065451789314,0.30563703818359994
0.33133622911578503,0.2669038109431999,0.23116438041005719,0.2625715664201037
0.35328422542473004,0.26093454745310546,0.23303810488682117,0.2607042130444906
0.3400603147717595,0.25915049793014955,0.2311473916444834,0.2562198033443203
0.3447540765749229,0.26212728200727625,0.2352779382530531,0.25729151447274234
0.3409137295916668,0.26367175946438487,0.23703383296322567,0.2551219786877051
0.3297303150623362,0.2691707617903435,0.23951459847401926,0.25796683498548234
0.34105838262132776,0.2752147727288695,0.24096006378851706,0.26026968691468766
0.3350082413943855,0.2769408121289404,0.24211164330981397,0.2642801067711732
0.34303228818342824,0.27970328820732115,0.24547614314359795,0.2685180798881549
0.34949317973957417,0.2827704135432977,0.24558584859843352,0.2702003702030277
0.34743750320914674,0.29080983156940676,0.247191613933,0.274149207420749
0.34399769441795275,0.2940861281843703,0.2477132591974881,0.27840473862389287
0.34169564139680775,0.29881625308118887,0.25106770917447657,0.2815436223835114
0.3414997594959816,0.3050385943845263,0.2520783341993468,0.2870099380967519
0.3395081932517686,0.30939255415191635,0.25314904403306393,0.29091805844373275
0.3413869910768381,0.3134811256642289,0.25475540785568185,0.29343708779757055
0.3460178872625288,0.3130196352406375,0.25470904542750866,0.29629529528874327
0.3485259138115815,0.32113824264562035,0.25488167066742073,0.2983946474460501
