0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836,0.4549192837176836
0.4403061539102346,0.4396075732001125,0.44297397777249525,0.44070015337923035,0.4402304666969042,0.4402755888540039,0.4425420414487977,0.440695818004076,0.4399470423941888,0.44101428735508375,0.4394149929550173,0.44081380218963445,0.4408770644665817,0.4385462790101393,0.4406135190370542
0.4288183317652022,0.42720417650329623,0.43206256629084766,0.4290157601860107,0.42865918283739224,0.42845437429677075,0.43098188660819226,0.42786363336176203,0.42851544476603126,0.4292430029284445,0.4287610098367486,0.4282050771907742,0.42970744970887453,0.4256623436995203,0.4285356575934723
0.41809899176201837,0.4165678150098947,0.421741945572094,0.41916239719238135,0.4181988110605805,0.417779682622155,0.42086541273607236,0.4195770923505089,0.41891212208598244,0.41842893168844353,0.41793608001322347,0.4192608876175567,0.4195016693380571,0.4159480837837515,0.41828847891259935
0.40823750228316774,0.4077814000009229,0.41462031286367895,0.4106591797352474,0.408603732555216,0.4084853093967405,0.4119658439893308,0.4119734380203574,0.41022625815217545,0.4104353257235292,0.40814544600060254,0.41071981287796155,0.4103377531172207,0.40744868539523393,0.40976660158832784
0.39957769661415854,0.398979153432496,0.4063591942509546,0.4030304160676975,0.4004353234402392,0.4004292042622872,0.4045888595137624,0.40275609317037947,0.4035514846493961,0.4024433303164096,0.3994681979836166,0.4011084261269818,0.4022103099763222,0.3993272322954274,0.4015226363595141
0.39312034450525823,0.39239533697892715,0.3991415815404823,0.3965033948351751,0.3935183535310228,0.39509050832757875,0.39781676089665907,0.3960361802478832,0.39731090894386756,0.3940086122949005,0.39133299938542543,0.3941646761306754,0.39531752547839166,0.3926984484351659,0.3957867125082379
0.3868174677946432,0.38747928075162086,0.3927733298688533,0.3890735863087235,0.38884118553960756,0.3883734132705807,0.3915780585263617,0.3890704233166521,0.39209755682816827,0.38770408106448295,0.3859522273640078,0.3872504430214118,0.3900063327828968,0.3866108909547381,0.3893955467547425
0.3812442751160705,0.3820540959573126,0.38680770574459084,0.38206797710312296,0.38175979452362896,0.3827603265948894,0.3855956330448612,0.38297852339934263,0.3858508821736119,0.38168966394587783,0.3811159908476503,0.38132426023793176,0.3851339911389814,0.38125323740950806,0.3828891183112866
0.3765421352063363,0.37699398548041885,0.38261277331920107,0.377014638865655,0.3775860675065959,0.3789174750854345,0.3805261467268132,0.37751842864734897,0.3808208273637249,0.3772372604929568,0.3761093969920579,0.3763766586519549,0.37961533091010563,0.3753066017507518,0.3778087904787606
