Optimal
0.5310150819019437
0.5273143318254819
0.5241475622324833
0.5218180353175039
0.5191031375764886
0.5170402982885138
0.5149877889274199
0.5133363108668806
0.5119702610045276
0.5103409821129603
0.5092632017939022
0.5086719091072707
0.5078424946829185
0.5072211269803985
0.5062869450629133
0.5051078067314386
0.5045833689047412
0.5035292698195588
0.502765659000632
0.5020641936189051
0.5012353608655207
0.5006156635998894
0.49988076360662104
0.49887726458107023
0.49877089137826164
0.49839467550243677
0.4976669007724195
0.49733449001760255
0.497035131413185
0.4964178925137792
0.4965476039629934
0.4960818095079973
0.4957736167537848
0.49563015509603114
0.495483139217036
0.49506590072665857
0.49506001351530116
0.49497109724933924
0.4947722978255529
0.49440416144362354
0.49439402146005595
0.4943706850914915
0.4943024386500279
0.49430149671440293
0.4941101706865108
0.49408968575858203
0.49401783119696335
0.4938919433984268
0.4935882116621977
0.4934823825986083
0.4933054261497779
0.4931742518294203
0.4930199338076486
0.4930772208511436
0.49287800041468677
0.4926591824608678
0.49264699455667427
0.4926799717401164
0.49279908438949205
0.492760276974034
0.4929346331934309
0.49290297790571314
0.4927673413432688
0.4925193460619073
0.4924310287008172
0.4923620435013907
0.49218435318474413
0.49199848062549534
0.49199272900479674
0.49188637155942677
0.49196697969818926
0.4919502666975805
0.49190551072909466
0.49187924292517665
0.4917866937648442
0.4917522771842837
0.49164089051202886
0.49155519179911444
0.49158799585359375
0.49151976549803905
0.49141525680066406
0.49135294624429365
0.49142417934114896
0.49128800560687574
0.4912638489542498
0.49112505691840347
0.49114450036802976
0.4911473324041022
0.49102373722029047
0.49099076458242163
0.4908105978636594
0.49078780058315435
0.4907581589092345
0.49069875648537986
0.49070306421831705
0.4907958849077932
0.49068584963511097
0.4907307577087683
0.49069616361229557
0.4906737883367103
0.4907332902221985
0.4906331352718143
